tag_name;mess_id;my_vcc;block;ts_num;iccp_type;domain_name;flags;sbo_timeout;function
CALIAS_83811_R;ALIAS_83811_R;EAST_MIDLANDS;1;12;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CALIAS_83811_R,ALIAS_83811_R,1,OdataApi)
CN51GB001_1_230ANL;N51GB001_1_230ANL;EAST_MIDLANDS;1;13;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51GB001_1_230ANL,N51GB001_1_230ANL,1,OdataApi)
CS22735_LOCAL_MODE;S22735_LOCAL_MODE;EAST_MIDLANDS;1;8;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22735_LOCAL_MODE,S22735_LOCAL_MODE,1,OdataApi)
CALIAS_2037087_E;ALIAS_2037087_E;EAST_MIDLANDS;1;1;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_2037087_E,ALIAS_2037087_E,1,OdataApi)
CN51GB001_IS1003;N51GB001_IS1003;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GB001_IS1003,N51GB001_IS1003,1,OdataApi)
CS23020_ANM_MVAR_EXP_SP;S23020_ANM_MVAR_EXP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CS22899_SCADA_MODE;S22899_SCADA_MODE;EAST_MIDLANDS;1;8;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CS22899_SCADA_MODE,S22899_SCADA_MODE,1,OdataApi)
CN51GB001_1_205MW;N51GB001_1_205MW;EAST_MIDLANDS;1;13;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN51GB001_1_205MW,N51GB001_1_205MW,1,OdataApi)
CN917592_7686_ANA;N917592_7686_ANA;EAST_MIDLANDS;1;11;Data_RealQTimeTag;global;;;ICCPtoOData_Data_RealQTimeTag(CN917592_7686_ANA,N917592_7686_ANA,1,OdataApi)
CS22853_ANM_MW_FAILSAFE_IMP_SP;S22853_ANM_MW_FAILSAFE_IMP_SP;EAST_MIDLANDS;5;0;REAL;POWERON_ZIVSH;;;
CALIAS_4236977_E;ALIAS_4236977_E;EAST_MIDLANDS;1;4;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CALIAS_4236977_E,ALIAS_4236977_E,1,OdataApi)
CN51GC001_IS134;N51GC001_IS134;EAST_MIDLANDS;1;6;Data_StateQTimeTag;global;;;ICCPtoOData_Data_StateQTimeTag(CN51GC001_IS134,N51GC001_IS134,1,OdataApi)
