tag_name;cim_obj_id;cim_network_id;cim_obj;odata_type;cim_notify;function
N33G3063_HB00;_eda46322-226c-4c5d-8cc7-7029de96cd53;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_71782_R;_9c50442c-dc7b-4b94-bac3-a206c4661729;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32PM012_SDB66;_2dd9e9ea-f89e-4168-b468-74ffbf54918d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_840153_H;_780fc71d-95f3-48a1-829c-a3a92437aa1c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3941470_E;_6a0ef99c-a8bd-4778-9107-0049b5f84991;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123075_ANM_MW_FAILSAFE_IMP_SP;_d9a5ff24-c185-47b5-9cc4-4193f925068b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123075_ANM_MW_FAILSAFE_IMP_SP,CS1123075_ANM_MW_FAILSAFE_IMP_SP,1,IccpApi)
S1123066_ANM_MW_FAILSAFE_IMP_SP;_794d19aa-350d-4e63-90bd-f6402df5e605;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123066_ANM_MW_FAILSAFE_IMP_SP,CS1123066_ANM_MW_FAILSAFE_IMP_SP,1,IccpApi)
N926144_33_03ANL;_713a684b-b834-48a2-9317-fea5073c60f8;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM499_ANA4;_a27ba6a4-82ef-49a4-9dd1-c2f3387599a0;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS506;_23104137-118d-4f1f-9dc4-e43230e715e3;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N926144_HB00;_6c9ad68e-cf7c-4749-aee1-f6e8ca4fe18e;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N939476_HB03;_60f141bf-755b-40aa-b154-95ea0dc3e1cb;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_70363_P;_2c0a0813-1373-484f-9565-f8ea83bf6fe4;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32PM024_ANA1;_c0c7aae1-4f4f-428f-b83e-c73e197be9ab;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
S1123061_ANM_MVAR_IMP_SP;_bf288999-ec3b-447a-8fca-b256a5ec3096;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123061_ANM_MVAR_IMP_SP,CS1123061_ANM_MVAR_IMP_SP,1,IccpApi)
N33G3063_HB02;_320f0b7c-74df-44c3-8454-a4d6217b9ace;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32PM012_ISN1;_76827757-53da-4721-9107-f3ca8edccaca;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33PM044_ANB2;_724cd641-d569-40d3-835c-00cb843c8ee5;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_151983_c;_d4b71b36-92d1-42c7-be62-f73d4927d32b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3042_AND5;_e4aa3aee-cc44-456a-a001-a1f526631638;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N920003_05ANL;_ac0f4bde-19c2-4344-8c8a-8b31899420c8;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM038_CB02;_d4b1da8e-0dfa-4c72-b636-1ea0a1702ef9;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G0042_IS203;_d2695595-dc35-4c71-8f64-c7aa1900da14;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3063_HB04;_40fa61c7-49ed-480b-9b5f-f884de24cd27;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32PM012_ANA0;_5c6017a5-4d9e-4f6d-92fa-4cdfcdfc8770;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM038_ANA0;_23aef9b9-d270-4b8f-a92f-8105a0b9f783;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS286;_6e80978b-c27f-4ede-8512-35744c3e96f9;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N920003_17ANW;_0909328e-d896-4442-88bd-210991ea318b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3941847_E;_cb3269bc-3d17-41c7-9e63-bcbd0bd5340d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N690072_CB04;_0cef5182-588d-43a5-8bd0-f93a6307e6b6;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_IS236;_67dd9995-b01a-460b-bf38-0611dec7a072;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_3941859_E;_ae994854-26f0-49b1-a29f-512e0eb78ffa;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N920003_17ANR;_d07c5f69-a0db-41c9-a061-edeb6dee5ccf;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3941563_E;_0092c26b-384a-4628-ad75-7fa79bf80c9c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33G3063_ANE4;_df657e7a-1e6f-4c66-ac32-6ea329552dc1;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33G3063_ANE2;_682d2bbf-c8a1-4ab4-8a30-1c758cb0c9e3;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
S1123075_ANM_MVAR_FAILSAFE_IMP_SP;_013b0b7d-1f04-424f-a390-f5643c03fae0;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123075_ANM_MVAR_FAILSAFE_IMP_SP,CS1123075_ANM_MVAR_FAILSAFE_IMP_SP,1,IccpApi)
ALIAS_2024826_E;_871a735b-aae5-43b6-b7eb-659c06e13b28;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32G0027_IS203;_b0b5c151-a839-4ffb-b4a8-f2e812b19c0f;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3039_CB2056;_e00e3f22-bd43-455e-9457-be8f168a7bec;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_3941748_E;_cf1ab324-4fb0-4994-839c-4d7249642b9c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_2807620_E;_75bd6f22-e8f9-434e-9383-8d316a203642;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N920003_91ANL;_2264320a-1834-4497-8245-5c5aadc27c01;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32G0014_2067;_00578815-2bd8-4a50-99c2-9c35af77dbcb;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32PM070_CB01;_cbae2530-682e-47c8-be22-1e70dd1e6ec8;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N926144_HB03;_dbfec60d-aaaf-49ad-84a5-432faa305584;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33PM042_CB2052;_7998ded4-c5ed-4724-a4f9-873a75a3b9e2;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_IS486;_28d0b976-ea90-41df-a448-65ab3c6fbaa4;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32G3027_7694;_970a8973-78cd-48b1-a96b-5737459fea34;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32G0014_7697;_3d665d97-72a9-4346-8ee6-d230c8f8ec5f;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
S1123056_COMMS_FAIL;_c8ae4315-5f03-4e98-8c4a-571465481c7b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_4732914_E;_22e995e8-0078-4069-a4db-6d394920d943;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3039_CB2066;_c18c736e-f5a9-4226-b036-ad27a7056983;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_3941785_E;_762f2bc3-ce84-4019-b074-eed0693dcc96;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3039_CB2054;_dd7c92f0-d71a-44b3-a47b-3efe5dd93a03;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_804907_H;_c2e277a2-6cfa-4932-8884-2a2825bd34e3;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123072_ACTIVE_IN_LIFO;_c62a53b3-1bf2-468b-8b28-2ce8bac07ba7;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S1123072_ACTIVE_IN_LIFO,SS1123072_ACTIVE_IN_LIFO,1,IccpApi)
N00G0023_IS386;_e79e1a71-cd96-4cb3-aafd-15e898aa2853;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_3156654_E;_55911559-725e-450f-b712-387ca745949c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123061_HOLD_IN_OP;_43942428-58e8-4211-a827-004d7f30703d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S1123061_HOLD_IN_OP,SS1123061_HOLD_IN_OP,1,IccpApi)
S1123061_ANM_MVAR;_8ab6bb1a-76da-4b44-a5c3-6308705f97b7;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;
ENDE_Tot_Part_Curtailed_Gens;_29cb863f-5007-454e-a13f-43364eaaef4b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPServer_Float("EAST_MIDLANDS",ENDE_Tot_Part_Curtailed_Gens,SENDE_Tot_Part_Curtailed_Gens,1,IccpApi)
ALIAS_3941687_E;_fb90b4ae-f0a5-425f-8e2a-1ad9b33db062;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_3393401_a;_0bd3b05c-f949-47b1-84b9-1780bfbae3df;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N920027_03ANW;_5c65d3fb-eea0-4389-9f81-542f982b6abe;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS206;_1224f011-0d39-431e-9a47-f2cce1750cfb;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123051_ANM_MW_EXP_SP;_9611799a-e018-4da8-9146-83dee4f89404;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123051_ANM_MW_EXP_SP,CS1123051_ANM_MW_EXP_SP,1,IccpApi)
N33PM036_SW71;_fde2f729-37dc-4091-9ac9-43d99e843bac;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123075_POSITION_IN_LIFO;_4e6fe411-f85a-4f31-917e-2e25a22c01f8;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S1123075_POSITION_IN_LIFO,SS1123075_POSITION_IN_LIFO,1,IccpApi)
N00G0023_CB805;_a5052c24-c4d3-4e12-925f-7a0ffdfe8e1c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3063_ANC1;_1b1fdcba-a552-4c38-97ef-0e94c1d88136;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_4727299_E;_e925d02c-be3a-4923-bacb-d439a76f0d8c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33PM033_ANC3;_d1f3297d-9165-4fb8-8429-2b175733942c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N939476_03ANR;_ed1ff42b-98de-4821-8e14-e20f98c2cce4;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3156531_E;_ef836f81-ada1-48fc-94c9-768ec1da37f5;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32G3027_ANF1;_0415c783-daa9-46fb-9f42-0c92d7247baf;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N920003_HB10;_9945b475-26eb-4b48-8327-b056f9336e98;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123066_HOLD_IN_OP;_2ffa7144-26fa-47a9-85ca-20a4072e818d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S1123066_HOLD_IN_OP,SS1123066_HOLD_IN_OP,1,IccpApi)
N33PM059_CB12;_0cb11ed4-9303-450b-aeb4-5efc4c7ac701;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32PM025_ANB4;_e8eb2dac-d6ec-406c-8be0-7c713a8d890f;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32PM500_ANA0;_64ffab58-8819-4afc-8628-8ac727eeecbd;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N690000_IS503;_0089c949-2f3f-4464-a232-1ffe61912cc4;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32G3027_ANF0;_7963bbac-0ec1-46b5-a703-363d0f425a04;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3941866_E;_c5a9e4ee-35c5-405c-b3ea-d843cf9ecb25;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_71781_R;_2d8f154e-8e6c-4369-b17d-613d47553199;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32PM012_SDL67;_ea0a77f1-24fc-4d01-80a0-0d235dd7cc7f;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_902474_H;_be88ce9b-ac4b-471a-b045-2149366dcf91;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N939300_7686_ANA;_4085c62d-baa8-461a-878e-65be4312f92a;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32G3027_HB08;_cee5b122-a1a1-4c8f-a554-b2033e261ed8;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3042_AND6;_4b340467-9faf-4ddb-a3ad-e52d79a4e27e;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS204;_ef1a4575-31b2-4c86-b3f2-68068b8a0926;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33PM050_ANA1;_dbff2181-670e-4d7e-8c88-feca4a083884;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_804778_H;_ae27ce6d-0d3b-4838-9030-babcaa10c4c5;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_3941738_E;_d003ea30-3932-44ba-978e-e43d69aa1590;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_804816_H;_9a6f8932-3b44-4863-8e0d-bda6c7a1a06d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_ANB7;_91ea7c71-50c5-45c5-8b2d-dcda751e0640;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32G3027_HB11;_930bb164-971c-4ebe-971e-307edf0af58d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_ANB2;_06d62eec-2443-4d6f-84df-0c7759cb9529;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32E9539_SD01;_c5f342b1-56c1-477d-b30d-73ca0f55fa24;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N939300_7684_ANA;_5e283410-abae-42be-9a0d-e1882b533dd6;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32G3027_7695;_6d8b5072-b0a2-42bb-a0eb-a731b0470492;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
S1123075_ANM_MVAR;_06adaeea-b6d5-4189-8366-86f52f365f90;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;
N33G0042_ANC4;_6d4c56b3-561b-47b5-a980-2ba7330286a4;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM499_ANA5;_7efadad1-a605-4abf-8a95-d3d0086b6666;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33G3039_CB2061;_8f94121e-5446-4024-a11d-09edf10fdb4c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123061_POSITION_IN_LIFO;_04671af4-5855-4b38-8ce6-ac044ffb993d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;ODataToICCPServer_Analog("EAST_MIDLANDS",S1123061_POSITION_IN_LIFO,SS1123061_POSITION_IN_LIFO,1,IccpApi)
ALIAS_3941511_E;_8c786cba-1373-46de-8194-4a551c76cb1d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3063_ANF1;_a1b52d0a-8e87-4595-8695-23d7663fdc36;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS166;_13bfed86-8b62-450e-932b-625af026a070;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3042_AND3;_af748b0a-27aa-42a5-8fed-49d7f39e4989;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM055_ANB4;_9b5994e5-8034-4069-ab21-b4c0ad12199f;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3941800_E;_b7280f50-dbb6-4f0d-a883-45648864ac81;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3039_CB2062;_43a21fca-820d-4572-9966-8e4ca7a5e358;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_IS124;_9e746660-215c-4996-88ae-d78ce9502fd0;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_4430218_E;_1aca91fa-49f7-4730-b1c8-878d128387e0;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3942098_E;_152a3ed0-d435-4ba8-9e04-071cb00834f6;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123056_ANM_MW_EXP_SP;_98c78700-6ab0-4c08-96c9-08032c42d5e7;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123056_ANM_MW_EXP_SP,CS1123056_ANM_MW_EXP_SP,1,IccpApi)
N33G3039_7698;_daf96fa6-26ca-415e-8345-41277166d777;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS184;_986b3a4e-4c1d-4f3d-a850-1663643c8a4f;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123056_ANM_MW_IMP_SP;_978ac703-483e-46e8-975f-a5a0ceeff1ae;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123056_ANM_MW_IMP_SP,CS1123056_ANM_MW_IMP_SP,1,IccpApi)
ALIAS_4427607_E;_65b40eda-dc66-4b39-bd5e-a40e6e2a6d71;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3941564_E;_9a19ab74-d282-49f2-8788-c3ea27ffa92e;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
S1123051_HOLD_IN_OP;_ed97fead-df7e-4285-80e7-30f162016072;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S1123051_HOLD_IN_OP,SS1123051_HOLD_IN_OP,1,IccpApi)
S1123056_FAILSAFE_IN_OP;_1ce10a52-23ec-461d-8fb2-554acb329030;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;ODataToICCPServer_Bool("EAST_MIDLANDS",S1123056_FAILSAFE_IN_OP,SS1123056_FAILSAFE_IN_OP,1,IccpApi)
N33PM055_CB06;_b437facc-a29c-46a7-9099-6b90f574541c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N920003_HB08;_cc9500fb-d580-4a33-8f3b-4c42b3666ada;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_CB130;_e6ed6cc2-cb2f-4e23-835e-7fc267d58e04;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_3941740_E;_80e68630-e2a7-41c9-9999-0bd77c1350d8;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM036_ANB9;_614c1a11-409a-49f7-8b24-cb25765ba87d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS604;_4201a085-4fb8-4f4c-9da0-8f05fed69363;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_556318_E;_b4f6a681-2bab-41e3-a972-c077eacabf09;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33PM045_ANA0;_1f0df6fb-a0a8-411a-851f-6bbbf7949455;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_IS103;_c6ad241e-bd4c-4228-a42b-0912b9e14385;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33PM038_CB01;_a8c5a07b-d7e4-4901-b77d-b64ae150a31b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
S1123061_ANM_MVAR_FAILSAFE_IMP_SP;_4761903d-00f8-4f6a-a8c1-b5e46a18ed50;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123061_ANM_MVAR_FAILSAFE_IMP_SP,CS1123061_ANM_MVAR_FAILSAFE_IMP_SP,1,IccpApi)
N32PM027_OS3_7683;_af944605-ea45-4161-a845-6cf09d97539d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM059_CB01;_e837ce58-3537-40ba-8972-ab552c5188b4;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32PM070_ANB2;_87820529-a92b-4c93-a4bc-60ba966990df;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_ANA0;_6f348aef-13fc-4ae1-80cb-beedecf967a3;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33PM036_SW73;_8c91f009-1f57-47f9-9f1a-d9f6265bfafb;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_IS606;_50e92839-38ce-4a46-a1d2-866ee08064a1;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3063_ANE1;_a39a95d8-627e-4e75-b928-8500247f576d;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33G3042_ANA7;_c8230123-3fe4-40f9-b982-d0b368d8dda6;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_70429_P;_08ad1a85-22c7-418f-a847-63bb1f44689c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N920003_06ANW;_88c77612-4d85-45e4-9314-98480324e9ee;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N939263_02ANL;_3db9945e-6152-4987-a19c-8a0e7659b11e;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3941685_E;_8bfa0217-e518-4bb9-a090-ee60e475a699;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
ALIAS_3608153_E;_f10ac3ba-2f47-4844-90ae-86dd11efbea9;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33PM036_ANA1;_089306b5-fab7-4eb7-a711-c06e1e107850;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32PM015_CB02;_b32e5c91-e89d-4662-8de7-120fad9f5876;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_839984_H;_24538ecd-510c-4418-ab1e-c9aa1f338b98;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33G3063_ANC2;_9c979ab0-a1a5-4bc5-bb4f-0e0222f0ae69;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N32PM070_ANB1;_f9566613-f6e2-4748-80bd-0ecae1a28173;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
S1123051_ANM_MVAR_EXP_SP;_def42a34-8b44-4ee0-970c-b4ee1053315e;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Float;;false;ODataToICCPClient_Float("EAST_MIDLANDS",S1123051_ANM_MVAR_EXP_SP,CS1123051_ANM_MVAR_EXP_SP,1,IccpApi)
ALIAS_68255_E;_bf4b6c07-d041-4d49-a1f5-bffac885be32;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32PM011_ANA0;_982bd42a-5d30-4ba1-a203-8c913d882908;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N00G0023_CB180;_24d4e279-d330-48d2-9942-a5847fe8110e;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N939122_03ANR;_76faf78c-b1ab-4c3f-949a-c77c7830e62b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33G3039_CB2051;_c88900cf-8124-4de1-bbbe-f4a2196efb61;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N33G3039_2067;_99179dca-5aa7-47a9-b2bd-b612f66c3553;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
ALIAS_805276_H;_daec031d-69d1-4dc3-a3b2-c945a505011c;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N32G3027_HB05;_5fa04a66-cbed-41ef-a635-f4853b98d56b;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_CB505;_fc63f447-2413-40a7-9961-00a59b1d5f08;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
N00G0023_ANB8;_c96b3d8a-ae85-465d-b6f7-fb4a24f2531e;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Analog;;false;
N33G3063_HB19;_8b19af66-c741-4ce6-903f-5704f35994ab;fdfa3da2-23bd-4985-8a14-7419aa9eccf0;Bool;;false;
